Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,#States (after),Time (MC),% Known,# Regions
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,false,false,roundrobin,delta,	45,0.094,100.0,44
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,false,false,estimate,delta,	45,0.018,100.0,16
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,estimate,minmaxdelta,	45,0.143,100.0,16
4x4grid,N/A,1,4.638315231_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,false,false,estimate,delta,	47,0.005,100.0,6
4x4grid,N/A,1,4.638315231_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,false,false,roundrobin,delta,	47,0.004,100.0,14
4x4grid,N/A,1,4.638315231_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,true,false,estimate,minmaxdelta,	47,0.013,100.0,6
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.00089088728643_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,delta,	80,0.001,100.0,1
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.00089088728643_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,minmaxdelta,	80,0.002,100.0,1
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.00089088728643_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,roundrobin,delta,	80,0.001,100.0,1
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.00088563018636_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,delta,	80,0.001,100.0,1
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.00088563018636_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,roundrobin,delta,	80,0.001,100.0,1
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.00088563018636_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,minmaxdelta,	80,0.002,100.0,1
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00026873472473999997_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,minmaxdelta,	40,0.001,100.0,1
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00026873472473999997_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,delta,	40,0.001,100.0,1
