Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,Simple,#States (after),Time (MC),% Known,# Regions
4x4grid-avoid,N/A,1,0.0_probability_max_notbad U goal,"0<=p1_0<=1,0<=p4_0<=1,0<=p5_0<=1",0.001,true,false,estimate,delta,true,	45,0.001,100.0,1
4x4grid-avoid,N/A,1,0.0_probability_max_notbad U goal,"0<=p1_0<=1,0<=p4_0<=1,0<=p5_0<=1",0.001,true,true,estimate,delta,true,	47,0.001,100.0,1
4x4grid-avoid,N/A,1,0.0_probability_max_notbad U goal,"0<=p1_0<=1,0<=p4_0<=1,0<=p5_0<=1",0.1,true,true,estimate,delta,true,	47,0.001,100.0,1
4x4grid-avoid,N/A,1,0.0_probability_max_notbad U goal,"0<=p1_0<=1,0<=p4_0<=1,0<=p5_0<=1",0.01,true,true,estimate,delta,true,	47,0.001,100.0,1
4x4grid-avoid,N/A,1,0.0_probability_max_notbad U goal,"0<=p1_0<=1,0<=p4_0<=1,0<=p5_0<=1",0.1,true,false,estimate,delta,true,	45,0.001,100.0,1
4x4grid-avoid,N/A,1,0.0_probability_max_notbad U goal,"0<=p1_0<=1,0<=p4_0<=1,0<=p5_0<=1",0.01,true,false,estimate,delta,true,	45,0.001,100.0,1
4x4grid,N/A,1,4.5375005322_reward_max_goal,"0<=p1_0<=1,0<=p3_0<=1,0<=p4_0<=1",0.1,true,false,estimate,delta,true,	47,0.034,100.0,36
4x4grid,N/A,1,4.99125058542_reward_max_goal,"0<=p1_0<=1,0<=p3_0<=1,0<=p4_0<=1",0.01,true,false,estimate,delta,true,	47,0.199,100.0,134
4x4grid,N/A,1,5.036625590742_reward_max_goal,"0<=p1_0<=1,0<=p3_0<=1,0<=p4_0<=1",0.001,true,false,estimate,delta,true,	47,0.391,100.0,358
4x4grid,N/A,1,5.036625590742_reward_max_goal,"0<=p1_0<=1,0<=p3_0<=1,0<=p4_0<=1",0.001,true,true,estimate,delta,true,	49,0.384,100.0,330
4x4grid,N/A,1,4.99125058542_reward_max_goal,"0<=p1_0<=1,0<=p3_0<=1,0<=p4_0<=1",0.01,true,true,estimate,delta,true,	49,0.128,100.0,106
4x4grid,N/A,1,4.5375005322_reward_max_goal,"0<=p1_0<=1,0<=p3_0<=1,0<=p4_0<=1",0.1,true,true,estimate,delta,true,	49,0.035,100.0,36
alarm,N/A,N/A,0.0364075629687_probability_max_VENTTUBE=0,"0<=x<=1,0<=y<=1",0.01,true,false,estimate,delta,true,	31,0.01,100.0,22
alarm,N/A,N/A,0.033097784517_probability_max_VENTTUBE=0,"0<=x<=1,0<=y<=1",0.1,true,true,estimate,delta,true,	15,0.001,100.0,4
alarm,N/A,N/A,0.033097784517_probability_max_VENTTUBE=0,"0<=x<=1,0<=y<=1",0.1,true,false,estimate,delta,true,	31,0.006,100.0,13
alarm,N/A,N/A,0.03673854081387_probability_max_VENTTUBE=0,"0<=x<=1,0<=y<=1",0.001,true,false,estimate,delta,true,	31,0.022,100.0,34
alarm,N/A,N/A,0.0364075629687_probability_max_VENTTUBE=0,"0<=x<=1,0<=y<=1",0.01,true,true,estimate,delta,true,	15,0.001,100.0,4
alarm,N/A,N/A,0.03673854081387_probability_max_VENTTUBE=0,"0<=x<=1,0<=y<=1",0.001,true,true,estimate,delta,true,	15,0.001,100.0,4
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.000409306328203_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.01,true,true,estimate,delta,true,	12,0.0,100.0,1
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.00040565904409029993_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.001,true,false,estimate,delta,true,	20,0.0,100.0,1
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.00044577916933_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.1,true,true,estimate,delta,true,	12,0.002,100.0,1
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.00040565904409029993_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.001,true,true,estimate,delta,true,	12,0.0,100.0,1
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.000409306328203_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.01,true,false,estimate,delta,true,	20,0.0,100.0,1
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.00044577916933_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.1,true,false,estimate,delta,true,	20,0.001,100.0,1
crowds,CrowdSize=20 TotalRuns=4 ,N/A,0.0007327862344802999_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.001,true,true,estimate,delta,true,	31,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=4 ,N/A,0.0007327862344802999_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.001,true,false,estimate,delta,true,	84,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=4 ,N/A,0.00080525959833_probability_min_observeIGreater1,"0<=pL<=1,0<=pK<=1",0.1,true,true,estimate,delta,true,	31,ERR,ERR,ERR
