Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,#States (after),Time (MC),% Known,# Regions
4x4grid-avoid,N/A,1,0.00065838527622_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,estimate,delta,	45,2.146,100.0,106
4x4grid-avoid,N/A,1,0.000724223803842_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,true,estimate,delta,	47,0.174,100.0,22
4x4grid-avoid,N/A,1,0.0007308076566042_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.001,true,true,estimate,delta,	47,162.17,100.0,1534
4x4grid-avoid,N/A,1,0.000724223803842_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,delta,	45,106.822,100.0,876
4x4grid-avoid,N/A,1,0.0007308076566042_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.001,true,false,estimate,delta,	45,174.663,100.0,13868
4x4grid-avoid,N/A,1,0.00065838527622_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,estimate,delta,	47,0.003,100.0,1
4x4grid,N/A,1,5.148529783532999_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.001,true,false,estimate,delta,	47,0.437,100.0,358
4x4grid,N/A,1,5.102146632329999_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,delta,	47,0.149,100.0,120
4x4grid,N/A,1,5.102146632329999_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,true,estimate,delta,	49,0.098,100.0,106
4x4grid,N/A,1,5.148529783532999_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.001,true,true,estimate,delta,	49,0.409,100.0,330
4x4grid,N/A,1,4.6383151203_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,true,true,estimate,delta,	49,0.035,100.0,36
4x4grid,N/A,1,4.6383151203_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,true,false,estimate,delta,	47,0.045,100.0,36
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.7464256048700001_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,delta,	80,0.069,100.0,49
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.6792473004316999_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.001,true,true,estimate,delta,	30,0.691,100.0,712
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.685354419017_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,false,estimate,delta,	80,0.306,100.0,217
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.685354419017_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,true,estimate,delta,	30,0.214,100.0,214
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.6792473004316999_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.001,true,false,estimate,delta,	80,0.946,100.0,730
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.7464256048700001_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,true,estimate,delta,	30,0.05,100.0,49
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.36766518051200003_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,false,estimate,delta,	116,0.646,100.0,328
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.3643889561312_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.001,true,true,estimate,delta,	38,1.891,100.0,1081
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.36766518051200003_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,true,estimate,delta,	38,0.558,100.0,316
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.3643889561312_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.001,true,false,estimate,delta,	116,1.978,100.0,1108
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.40042742432000006_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,true,estimate,delta,	38,0.134,100.0,76
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.40042742432000006_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,delta,	116,0.173,100.0,82
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.0383541789965_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,true,estimate,delta,	18,0.205,100.0,436
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.041771878115_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,true,estimate,delta,	18,0.061,100.0,118
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.0383541789965_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,false,estimate,delta,	52,0.394,100.0,451
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.041771878115_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,delta,	52,0.115,100.0,121
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.03801240908464999_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.001,true,true,estimate,delta,	18,0.683,100.0,1492
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.03801240908464999_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.001,true,false,estimate,delta,	52,1.35,100.0,1591
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.00338051280582_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,false,estimate,delta,	20,0.209,100.0,481
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.0033503894243819997_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.001,true,false,estimate,delta,	20,0.713,100.0,1828
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.00338051280582_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,true,estimate,delta,	9,0.078,100.0,463
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.0036817466202000004_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,delta,	20,0.057,100.0,133
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.0033503894243819997_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.001,true,true,estimate,delta,	9,0.34,100.0,1729
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.0036817466202000004_probability_min_observeIGreater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,true,estimate,delta,	9,0.024,100.0,127
hailfinder,N/A,N/A,0.121186553499_probability_max_WindAloft=0,1/100<=p7<=99/100,0.01,true,true,estimate,delta,	7,0.0,100.0,1
hailfinder,N/A,N/A,0.11016959409_probability_max_WindAloft=0,"1/100<=p0<=99/100,1/100<=p1<=99/100,1/100<=p2<=99/100,1/100<=p3<=99/100,1/100<=p4<=99/100,1/100<=p5<=99/100,1/100<=p6<=99/100,1/100<=p7<=99/100",0.1,true,false,estimate,delta,	339,0.002,100.0,1
hailfinder,N/A,N/A,0.1222882494399_probability_max_WindAloft=0,"1/100<=p0<=99/100,1/100<=p1<=99/100,1/100<=p2<=99/100,1/100<=p3<=99/100,1/100<=p4<=99/100,1/100<=p5<=99/100,1/100<=p6<=99/100,1/100<=p7<=99/100",0.001,true,false,estimate,delta,	339,0.002,100.0,1
hailfinder,N/A,N/A,0.11016959409_probability_max_WindAloft=0,1/100<=p7<=99/100,0.1,true,true,estimate,delta,	7,0.0,100.0,1
hailfinder,N/A,N/A,0.121186553499_probability_max_WindAloft=0,"1/100<=p0<=99/100,1/100<=p1<=99/100,1/100<=p2<=99/100,1/100<=p3<=99/100,1/100<=p4<=99/100,1/100<=p5<=99/100,1/100<=p6<=99/100,1/100<=p7<=99/100",0.01,true,false,estimate,delta,	339,0.002,100.0,1
hailfinder,N/A,N/A,0.1222882494399_probability_max_WindAloft=0,1/100<=p7<=99/100,0.001,true,true,estimate,delta,	7,0.0,100.0,1
hepar2,N/A,N/A,0.9999000099990001_probability_min_PBC=0,1/100<=p7<=99/100,0.01,true,true,estimate,delta,	3,0.0,100.0,1
hepar2,N/A,N/A,0.9999000099990001_probability_min_PBC=0,"1/100<=p0<=99/100,1/100<=p2<=99/100,1/100<=p4<=99/100,1/100<=p6<=99/100,1/100<=p1<=99/100,1/100<=p3<=99/100,1/100<=p5<=99/100,1/100<=p7<=99/100",0.01,true,false,estimate,delta,	30,0.001,100.0,1
hepar2,N/A,N/A,0.9909900099098999_probability_min_PBC=0,1/100<=p7<=99/100,0.001,true,true,estimate,delta,	3,0.0,100.0,1
hepar2,N/A,N/A,1.0890000108900002_probability_min_PBC=0,"1/100<=p0<=99/100,1/100<=p2<=99/100,1/100<=p4<=99/100,1/100<=p6<=99/100,1/100<=p1<=99/100,1/100<=p3<=99/100,1/100<=p5<=99/100,1/100<=p7<=99/100",0.1,true,false,estimate,delta,	30,0.001,100.0,1
hepar2,N/A,N/A,0.9909900099098999_probability_min_PBC=0,"1/100<=p0<=99/100,1/100<=p2<=99/100,1/100<=p4<=99/100,1/100<=p6<=99/100,1/100<=p1<=99/100,1/100<=p3<=99/100,1/100<=p5<=99/100,1/100<=p7<=99/100",0.001,true,false,estimate,delta,	30,0.001,100.0,1
hepar2,N/A,N/A,1.0890000108900002_probability_min_PBC=0,1/100<=p7<=99/100,0.1,true,true,estimate,delta,	3,0.0,100.0,1
herman5_pla,N/A,N/A,1.7399985921_reward_max_stable,1/100<=p<=99/100,0.1,true,false,estimate,delta,	196,0.055,100.0,14
herman5_pla,N/A,N/A,1.931398437231_reward_max_stable,1/100<=p<=99/100,0.001,true,true,estimate,delta,	59,0.074,100.0,1
herman5_pla,N/A,N/A,1.9139984513100001_reward_max_stable,1/100<=p<=99/100,0.01,true,true,estimate,delta,	59,0.067,100.0,1
herman5_pla,N/A,N/A,1.931398437231_reward_max_stable,1/100<=p<=99/100,0.001,true,false,estimate,delta,	196,0.625,100.0,168
herman5_pla,N/A,N/A,1.7399985921_reward_max_stable,1/100<=p<=99/100,0.1,true,true,estimate,delta,	59,0.067,100.0,1
herman5_pla,N/A,N/A,1.9139984513100001_reward_max_stable,1/100<=p<=99/100,0.01,true,false,estimate,delta,	196,0.201,100.0,52
herman7_pla,N/A,N/A,4.44839152626_reward_max_stable,1/100<=p<=99/100,0.01,true,false,estimate,delta,	1422,2.829,100.0,100
herman7_pla,N/A,N/A,4.44839152626_reward_max_stable,1/100<=p<=99/100,0.01,true,true,estimate,delta,	440,0.589,100.0,30
