Model,Const,Mem,Prop,Param Region,Robust,BigStep Horizon,Time-Travelling,#States (after),Time (MC),% Known,# Regions
herman5_pla,N/A,N/A,3_reward_max_stable,1/1000000<=p<=999999/1000000,false,0,False,	196,0.499,99.0234,29
herman5_pla,N/A,N/A,3_reward_max_stable,1/1000000<=p<=999999/1000000,false,0,False,	196,0.504,99.0234,29
herman9_pla,N/A,N/A,3_reward_max_stable,1/1000000<=p<=999999/1000000,false,0,False,	8008,0.077,100.0,4
herman9_pla,N/A,N/A,3_reward_max_stable,1/1000000<=p<=999999/1000000,false,0,False,	8008,0.076,100.0,4
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.25_probability_max_observe0Greater1,"1/1000000<=pL<=999999/1000000,1/1000000<=pK<=999999/1000000",false,0,False,	80,0.035,99.0005,1036
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.25_probability_max_observe0Greater1,"1/1000000<=pL<=999999/1000000,1/1000000<=pK<=999999/1000000",false,0,False,	80,0.038,99.0005,1036
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.25_probability_max_observe0Greater1,"1/1000000<=pL<=999999/1000000,1/1000000<=pK<=999999/1000000",false,0,False,	20,0.012,99.0051,715
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.25_probability_max_observe0Greater1,"1/1000000<=pL<=999999/1000000,1/1000000<=pK<=999999/1000000",false,0,False,	20,0.014,99.0051,715
nand,N=5 K=10 ,N/A,0.5_probability_max_target,"1/1000000<=prob1<=999999/1000000,1/1000000<=perr<=999999/1000000",false,0,False,	5447,1.35,99.0005,1891
nand,N=5 K=10 ,N/A,0.5_probability_max_target,"1/1000000<=prob1<=999999/1000000,1/1000000<=perr<=999999/1000000",false,0,False,	5447,1.272,99.0005,1891
nand,N=5 K=25 ,N/A,0.5_probability_max_target,"1/1000000<=prob1<=999999/1000000,1/1000000<=perr<=999999/1000000",false,0,False,	13727,4.323,99.0005,2215
nand,N=5 K=25 ,N/A,0.5_probability_max_target,"1/1000000<=prob1<=999999/1000000,1/1000000<=perr<=999999/1000000",false,0,False,	13727,3.981,99.0005,2215
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000",false,0,False,	45,1.24,99.0002,11397
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000",false,0,False,	45,1.28,99.0002,11397
4x4grid,N/A,1,4.4_reward_min_goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p3_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000",false,0,False,	47,0.002,100.0,22
4x4grid,N/A,1,4.4_reward_min_goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p3_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000",false,0,False,	47,0.002,100.0,22
network2_packets_sent,K=2 T=2 ,1,1_reward_min_goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000,1/1000000<=p6_0<=999999/1000000,1/1000000<=p7_0<=999999/1000000,1/1000000<=p12_0<=999999/1000000,1/1000000<=p16_0<=999999/1000000,1/1000000<=p17_0<=999999/1000000,1/1000000<=p18_0<=999999/1000000",false,0,False,	44,ERR,ERR,ERR,ERR
network2_packets_sent,K=2 T=2 ,1,1_reward_min_goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000,1/1000000<=p6_0<=999999/1000000,1/1000000<=p7_0<=999999/1000000,1/1000000<=p12_0<=999999/1000000,1/1000000<=p16_0<=999999/1000000,1/1000000<=p17_0<=999999/1000000,1/1000000<=p18_0<=999999/1000000",false,0,False,	44,ERR,ERR,ERR,ERR
network2_priorities_dropped_packets,K=2 T=2 ,1,1.5_reward_min_goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p2_0<=999999/1000000,1/1000000<=p3_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000,1/1000000<=p6_0<=999999/1000000,1/1000000<=p7_0<=999999/1000000,1/1000000<=p8_0<=999999/1000000,1/1000000<=p9_0<=999999/1000000,1/1000000<=p25_0<=999999/1000000,1/1000000<=p26_0<=999999/1000000,1/1000000<=p27_0<=999999/1000000,1/1000000<=p28_0<=999999/1000000,1/1000000<=p29_0<=999999/1000000,1/1000000<=p30_0<=999999/1000000,1/1000000<=p31_0<=999999/1000000,1/1000000<=p32_0<=999999/1000000,1/1000000<=p33_0<=999999/1000000,1/1000000<=p34_0<=999999/1000000,1/1000000<=p35_0<=999999/1000000,1/1000000<=p36_0<=999999/1000000,1/1000000<=p37_0<=999999/1000000,1/1000000<=p38_0<=999999/1000000,1/1000000<=p39_0<=999999/1000000,1/1000000<=p56_0<=999999/1000000,1/1000000<=p57_0<=999999/1000000,1/1000000<=p58_0<=999999/1000000,1/1000000<=p59_0<=999999/1000000,1/1000000<=p60_0<=999999/1000000,1/1000000<=p61_0<=999999/1000000,1/1000000<=p62_0<=999999/1000000,1/1000000<=p63_0<=999999/1000000,1/1000000<=p64_0<=999999/1000000,1/1000000<=p80_0<=999999/1000000,1/1000000<=p81_0<=999999/1000000,1/1000000<=p82_0<=999999/1000000,1/1000000<=p83_0<=999999/1000000,1/1000000<=p84_0<=999999/1000000,1/1000000<=p85_0<=999999/1000000,1/1000000<=p86_0<=999999/1000000,1/1000000<=p87_0<=999999/1000000,1/1000000<=p88_0<=999999/1000000,1/1000000<=p89_0<=999999/1000000,1/1000000<=p90_0<=999999/1000000,1/1000000<=p91_0<=999999/1000000,1/1000000<=p92_0<=999999/1000000,1/1000000<=p93_0<=999999/1000000,1/1000000<=p94_0<=999999/1000000,1/1000000<=p95_0<=999999/1000000,1/1000000<=p96_0<=999999/1000000,1/1000000<=p97_0<=999999/1000000,1/1000000<=p98_0<=999999/1000000,1/1000000<=p99_0<=999999/1000000,1/1000000<=p100_0<=999999/1000000,1/1000000<=p101_0<=999999/1000000,1/1000000<=p102_0<=999999/1000000,1/1000000<=p103_0<=999999/1000000,1/1000000<=p104_0<=999999/1000000,1/1000000<=p105_0<=999999/1000000,1/1000000<=p106_0<=999999/1000000",false,0,False,	260,0.001,100.0,1
network2_priorities_dropped_packets,K=2 T=2 ,1,1.5_reward_min_goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p2_0<=999999/1000000,1/1000000<=p3_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000,1/1000000<=p6_0<=999999/1000000,1/1000000<=p7_0<=999999/1000000,1/1000000<=p8_0<=999999/1000000,1/1000000<=p9_0<=999999/1000000,1/1000000<=p25_0<=999999/1000000,1/1000000<=p26_0<=999999/1000000,1/1000000<=p27_0<=999999/1000000,1/1000000<=p28_0<=999999/1000000,1/1000000<=p29_0<=999999/1000000,1/1000000<=p30_0<=999999/1000000,1/1000000<=p31_0<=999999/1000000,1/1000000<=p32_0<=999999/1000000,1/1000000<=p33_0<=999999/1000000,1/1000000<=p34_0<=999999/1000000,1/1000000<=p35_0<=999999/1000000,1/1000000<=p36_0<=999999/1000000,1/1000000<=p37_0<=999999/1000000,1/1000000<=p38_0<=999999/1000000,1/1000000<=p39_0<=999999/1000000,1/1000000<=p56_0<=999999/1000000,1/1000000<=p57_0<=999999/1000000,1/1000000<=p58_0<=999999/1000000,1/1000000<=p59_0<=999999/1000000,1/1000000<=p60_0<=999999/1000000,1/1000000<=p61_0<=999999/1000000,1/1000000<=p62_0<=999999/1000000,1/1000000<=p63_0<=999999/1000000,1/1000000<=p64_0<=999999/1000000,1/1000000<=p80_0<=999999/1000000,1/1000000<=p81_0<=999999/1000000,1/1000000<=p82_0<=999999/1000000,1/1000000<=p83_0<=999999/1000000,1/1000000<=p84_0<=999999/1000000,1/1000000<=p85_0<=999999/1000000,1/1000000<=p86_0<=999999/1000000,1/1000000<=p87_0<=999999/1000000,1/1000000<=p88_0<=999999/1000000,1/1000000<=p89_0<=999999/1000000,1/1000000<=p90_0<=999999/1000000,1/1000000<=p91_0<=999999/1000000,1/1000000<=p92_0<=999999/1000000,1/1000000<=p93_0<=999999/1000000,1/1000000<=p94_0<=999999/1000000,1/1000000<=p95_0<=999999/1000000,1/1000000<=p96_0<=999999/1000000,1/1000000<=p97_0<=999999/1000000,1/1000000<=p98_0<=999999/1000000,1/1000000<=p99_0<=999999/1000000,1/1000000<=p100_0<=999999/1000000,1/1000000<=p101_0<=999999/1000000,1/1000000<=p102_0<=999999/1000000,1/1000000<=p103_0<=999999/1000000,1/1000000<=p104_0<=999999/1000000,1/1000000<=p105_0<=999999/1000000,1/1000000<=p106_0<=999999/1000000",false,0,False,	260,0.001,100.0,1
refuel,N=2 ,1,0.05_probability_max_notbad U goal,?,false,0,False,	8,ERR,ERR,ERR,ERR
refuel,N=2 ,1,0.05_probability_max_notbad U goal,?,false,0,False,	8,ERR,ERR,ERR,ERR
newgrid,N=10 ,1,0.99_probability_max_notbad U goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000",false,0,False,	360,8.608,99.0002,13126
newgrid,N=10 ,1,0.99_probability_max_notbad U goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000",false,0,False,	360,8.728,99.0002,13126
newgrid,N=20 ,1,0.99_probability_max_notbad U goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000",false,0,False,	1320,36.468,99.0021,2458
newgrid,N=20 ,1,0.99_probability_max_notbad U goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000",false,0,False,	1320,36.39,99.0021,2458
newgrid,N=50 ,1,0.99_probability_max_notbad U goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000",false,0,False,	7800,ERR,ERR,ERR,ERR
newgrid,N=50 ,1,0.99_probability_max_notbad U goal,"1/1000000<=p1_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000",false,0,False,	7800,ERR,ERR,ERR,ERR
network2_packets_sent,K=2 T=2 ,2,1_reward_min_goal,"1/1000000<=p0_0<=999999/1000000,1/1000000<=p1_0<=999999/1000000,1/1000000<=p2_0<=999999/1000000,1/1000000<=p3_0<=999999/1000000,1/1000000<=p4_0<=999999/1000000,1/1000000<=p5_0<=999999/1000000,1/1000000<=p6_0<=999999/1000000,1/1000000<=p7_0<=999999/1000000,1/1000000<=p8_0<=999999/1000000,1/1000000<=p9_0<=999999/1000000,1/1000000<=p10_0<=999999/1000000,1/1000000<=p11_0<=999999/1000000,1/1000000<=p12_0<=999999/1000000,1/1000000<=p13_0<=999999/1000000,1/1000000<=p14_0<=999999/1000000,1/1000000<=p15_0<=999999/1000000,1/1000000<=p16_0<=999999/1000000,1/1000000<=p17_0<=999999/1000000,1/1000000<=p18_0<=999999/1000000,1/1000000<=p19_0<=999999/1000000,1/1000000<=p20_0<=999999/1000000,1/1000000<=p21_0<=999999/1000000,1/1000000<=p22_0<=999999/1000000,1/1000000<=p23_0<=999999/1000000,1/1000000<=p24_0<=999999/1000000,1/1000000<=p33_0<=999999/1000000,1/1000000<=p34_0<=999999/1000000,1/1000000<=p35_0<=999999/1000000,1/1000000<=p36_0<=999999/1000000,1/1000000<=p49_0<=999999/1000000,1/1000000<=p50_0<=999999/1000000,1/1000000<=p51_0<=999999/1000000,1/1000000<=p52_0<=999999/1000000,1/1000000<=p53_0<=999999/1000000,1/1000000<=p54_0<=999999/1000000,1/1000000<=p55_0<=999999/1000000,1/1000000<=p56_0<=999999/1000000,1/1000000<=p57_0<=999999/1000000,1/1000000<=p58_0<=999999/1000000,1/1000000<=p59_0<=999999/1000000,1/1000000<=p60_0<=999999/1000000,1/1000000<=p77_0<=999999/1000000,1/1000000<=p78_0<=999999/1000000,1/1000000<=p79_0<=999999/1000000,1/1000000<=p80_0<=999999/1000000,1/1000000<=p81_0<=999999/1000000,1/1000000<=p82_0<=999999/1000000,1/1000000<=p83_0<=999999/1000000,1/1000000<=p84_0<=999999/1000000,1/1000000<=p85_0<=999999/1000000,1/1000000<=p86_0<=999999/1000000,1/1000000<=p87_0<=999999/1000000,1/1000000<=p88_0<=999999/1000000,1/1000000<=p89_0<=999999/1000000,1/1000000<=p91_0<=999999/1000000",false,0,False,	226,ERR,ERR,ERR,ERR
