Model,Const,Mem,Prop,Param Region,BigStep Horizon,Time-Travelling,#States (after),Time (Total),Time (MC),% Known,# Regions
herman5_pla,N/A,1,3_reward_max_stable,1/1000000<=p<=999999/1000000,0,false,	196,47.93,47.197,90.625,1
herman5_pla,N/A,1,3_reward_max_stable,1/1000000<=p<=999999/1000000,0,false,	196,72.95,72.208,90.625,1
herman9_pla,N/A,1,3_reward_max_stable,1/1000000<=p<=999999/1000000,0,false,	8008,20.82,3.726,100.0,
herman9_pla,N/A,1,3_reward_max_stable,1/1000000<=p<=999999/1000000,0,false,	8008,19.95,3.691,100.0,
crowds,CrowdSize=2 TotalRuns=5 ,1,0.25_probability_max_observe0Greater1,"1/1000000<=pL<=999999/1000000,1/1000000<=pK<=999999/1000000",0,false,	80,0.93,0.108,90.2344,8
crowds,CrowdSize=2 TotalRuns=5 ,1,0.25_probability_max_observe0Greater1,"1/1000000<=pL<=999999/1000000,1/1000000<=pK<=999999/1000000",0,false,	80,0.91,0.103,90.2344,8
crowds,CrowdSize=20 TotalRuns=2 ,1,0.25_probability_max_observe0Greater1,"1/1000000<=pL<=999999/1000000,1/1000000<=pK<=999999/1000000",0,false,	20,1.27,0.033,90.2344,8
crowds,CrowdSize=20 TotalRuns=2 ,1,0.25_probability_max_observe0Greater1,"1/1000000<=pL<=999999/1000000,1/1000000<=pK<=999999/1000000",0,false,	20,1.29,0.039,90.2344,8
nand,N=5 K=10 ,1,0.5_probability_max_target,"1/1000000<=prob1<=999999/1000000,1/1000000<=perr<=999999/1000000",0,false,	5447,8.68,6.464,90.0391,21
nand,N=5 K=10 ,1,0.5_probability_max_target,"1/1000000<=prob1<=999999/1000000,1/1000000<=perr<=999999/1000000",0,false,	5447,10.36,8.179,90.0391,21
nand,N=5 K=25 ,1,0.5_probability_max_target,"1/1000000<=prob1<=999999/1000000,1/1000000<=perr<=999999/1000000",0,false,	13727,27.86,23.668,90.0391,30
nand,N=5 K=25 ,1,0.5_probability_max_target,"1/1000000<=prob1<=999999/1000000,1/1000000<=perr<=999999/1000000",0,false,	13727,37.32,33.14,90.0391,30
