Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,#States (after),Time (MC),% Known,# Regions
4x4grid-avoid,N/A,1,0.0006584428638_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,false,false,estimate,deltaweighted,	45,0.012,100.0,16
4x4grid-avoid,N/A,1,0.0006584428638_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,false,false,estimate,delta,	45,0.012,100.0,16
4x4grid,N/A,1,4.638314888100001_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,false,false,estimate,deltaweighted,	47,0.003,100.0,6
4x4grid,N/A,1,4.638314888100001_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,false,false,estimate,delta,	47,0.002,100.0,6
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.0008908871760900001_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,deltaweighted,	80,0.001,100.0,1
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.0008908871760900001_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,delta,	80,0.001,100.0,1
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.00088563014163_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,delta,	80,0.003,100.0,1
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.00088563014163_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,deltaweighted,	80,0.001,100.0,1
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00026873472528000003_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,delta,	40,0.001,100.0,1
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00026873472528000003_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,deltaweighted,	40,0.001,100.0,1
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.009001269e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,delta,	20,0.0,100.0,1
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.009001269e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,false,false,estimate,deltaweighted,	20,0.0,100.0,1
herman5_pla,N/A,N/A,1.7399986227_reward_max_stable,1/100<=p<=99/100,0.1,false,false,estimate,delta,	196,0.013,100.0,14
herman5_pla,N/A,N/A,1.7399986227_reward_max_stable,1/100<=p<=99/100,0.1,false,false,estimate,deltaweighted,	196,0.023,100.0,14
