Model,Const,Mem,Prop,Param Region,RobustPLA,BigStep,#States (after),Time (MC),% Known,# Regions
herman5_pla,N/A,N/A,3_reward_max_stable,1/100<=p<=99/100,true,false,	196,0.315,99.9023,38
herman5_pla,N/A,N/A,3_reward_max_stable,1/100<=p<=99/100,true,true,	59,0.091,99.9023,26
herman7_pla,N/A,N/A,5_reward_max_stable,1/100<=p<=99/100,true,false,	1422,17.995,99.9023,117
herman7_pla,N/A,N/A,5_reward_max_stable,1/100<=p<=99/100,true,true,	440,0.554,99.9023,40
herman9_pla,N/A,N/A,9_reward_max_stable,1/100<=p<=99/100,true,false,	8008,123.636,99.9023,123
herman9_pla,N/A,N/A,9_reward_max_stable,1/100<=p<=99/100,true,true,	2566,83.468,99.9023,51
herman11_pla,N/A,N/A,16_reward_max_stable,1/100<=p<=99/100,true,false,	40690,ERR,ERR,ERR
herman11_pla,N/A,N/A,16_reward_max_stable,1/100<=p<=99/100,true,true,	14180,TO,TO,TO
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.25_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",true,false,	80,1.603,99.9,10780
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.25_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",true,true,	27,1.548,99.9,11266
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.25_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",true,false,	80,1.775,99.9,11743
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.25_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",true,true,	27,1.979,99.9,13345
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.25_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",true,false,	40,0.951,99.9,8548
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.25_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",true,true,	15,1.211,99.9,10069
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.25_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",true,false,	20,0.631,99.9,6763
crowds,CrowdSize=20 TotalRuns=2 ,N/A,0.25_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",true,true,	10,0.525,99.9,6763
nand,N=2 K=2 ,N/A,0.1_probability_max_target,"1/100<=prob1<=99/100,1/100<=perr<=99/100",true,false,	124,0.152,99.9001,1285
nand,N=2 K=2 ,N/A,0.1_probability_max_target,"1/100<=prob1<=99/100,1/100<=perr<=99/100",true,true,	36,0.345,99.9001,799
nand,N=5 K=5 ,N/A,0.1_probability_max_target,"1/100<=prob1<=99/100,1/100<=perr<=99/100",true,false,	2687,139.814,99.9,80266
nand,N=5 K=5 ,N/A,0.1_probability_max_target,"1/100<=prob1<=99/100,1/100<=perr<=99/100",true,true,	550,272.728,99.9,29536
nand,N=5 K=10 ,N/A,0.1_probability_max_target,"1/100<=prob1<=99/100,1/100<=perr<=99/100",true,false,	5447,ERR,ERR,ERR
nand,N=5 K=10 ,N/A,0.1_probability_max_target,"1/100<=prob1<=99/100,1/100<=perr<=99/100",true,true,	1050,ERR,ERR,ERR
nand,N=5 K=25 ,N/A,0.1_probability_max_target,"1/100<=prob1<=99/100,1/100<=perr<=99/100",true,false,	13727,ERR,ERR,ERR
nand,N=5 K=25 ,N/A,0.1_probability_max_target,"1/100<=prob1<=99/100,1/100<=perr<=99/100",true,true,	2550,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,14.091,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,9.74,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,14.781,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,10.169,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,14.989,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,10.558,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,15.56,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,10.762,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,15.625,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,10.999,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,15.791,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,11.162,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,15.924,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,11.208,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,16.032,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,11.203,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,16.029,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,11.291,99.9,155086
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,false,	45,16.113,99.9,250881
4x4grid-avoid,N/A,1,0.9_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",true,true,	47,11.374,99.9,155086
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,362.498,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,331.643,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,373.595,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,334.72,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,366.848,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,343.817,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,348.744,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,321.452,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,347.818,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,320.002,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,344.61,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,319.472,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,345.019,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,317.565,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,348.996,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,312.879,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,346.051,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,322.476,99.9,3708349
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,false,	47,350.18,99.9,3899771
4x4grid,N/A,1,10_reward_min_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",true,true,	49,317.644,99.9,3708349
nrp,K=1 ,1,0.1_probability_min_unfair,1/100<=p2_0<=99/100,true,false,	5,0.005,99.9023,12
nrp,K=1 ,1,0.1_probability_min_unfair,1/100<=p2_0<=99/100,true,true,	3,0.004,99.9023,12
nrp,K=3 ,1,0.1_probability_min_unfair,"1/100<=p2_0<=99/100,1/100<=p7_0<=99/100,1/100<=p12_0<=99/100",true,false,	15,2.458,99.9,62259
nrp,K=3 ,1,0.1_probability_min_unfair,"1/100<=p2_0<=99/100,1/100<=p7_0<=99/100,1/100<=p12_0<=99/100",true,true,	8,0.595,99.9,22877
nrp,K=5 ,1,0.1_probability_min_unfair,"1/100<=p2_0<=99/100,1/100<=p7_0<=99/100,1/100<=p12_0<=99/100,1/100<=p17_0<=99/100,1/100<=p22_0<=99/100",true,false,	33,TO,TO,TO
