Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,#States (after),Time (MC),% Known,# Regions
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,estimate,delta,	47,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,delta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,estimate,delta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,estimate,delta,	47,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,true,estimate,delta,	47,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,estimate,delta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,estimate,delta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,estimate,delta,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.12791517205_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.005,true,false,estimate,delta,	47,ERR,ERR,ERR
4x4grid,N/A,1,4.8959994105_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.05,true,false,estimate,delta,	47,ERR,ERR,ERR
4x4grid,N/A,1,4.638315231_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,true,true,estimate,delta,	49,ERR,ERR,ERR
4x4grid,N/A,1,5.1021467541_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,true,estimate,delta,	49,ERR,ERR,ERR
4x4grid,N/A,1,4.8959994105_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.05,true,true,estimate,delta,	49,ERR,ERR,ERR
4x4grid,N/A,1,4.638315231_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.1,true,false,estimate,delta,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.12791517205_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.005,true,true,estimate,delta,	49,ERR,ERR,ERR
4x4grid,N/A,1,5.1021467541_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,delta,	47,ERR,ERR,ERR
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.0009403810245649999_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.05,true,false,estimate,delta,	80,ERR,ERR,ERR
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.00089088728643_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,delta,	80,ERR,ERR,ERR
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.000979976015073_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,true,estimate,delta,	27,ERR,ERR,ERR
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.00089088728643_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,true,estimate,delta,	27,ERR,ERR,ERR
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.0009849253888864998_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.005,true,false,estimate,delta,	80,ERR,ERR,ERR
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.000979976015073_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,false,estimate,delta,	80,ERR,ERR,ERR
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.0009849253888864998_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.005,true,true,estimate,delta,	27,ERR,ERR,ERR
crowds,CrowdSize=2 TotalRuns=5 ,N/A,0.0009403810245649999_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.05,true,true,estimate,delta,	27,ERR,ERR,ERR
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.0009741932049959999_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,true,estimate,delta,	27,ERR,ERR,ERR
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.00088563018636_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,delta,	80,ERR,ERR,ERR
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.0009348318633799999_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.05,true,false,estimate,delta,	80,ERR,ERR,ERR
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.0009741932049959999_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,false,estimate,delta,	80,ERR,ERR,ERR
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.0009348318633799999_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.05,true,true,estimate,delta,	27,ERR,ERR,ERR
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.000979113372698_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.005,true,true,estimate,delta,	27,ERR,ERR,ERR
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.00088563018636_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,true,estimate,delta,	27,ERR,ERR,ERR
crowds,CrowdSize=5 TotalRuns=5 ,N/A,0.000979113372698_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.005,true,false,estimate,delta,	80,ERR,ERR,ERR
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00029560819721399995_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,false,estimate,delta,	40,ERR,ERR,ERR
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00026873472473999997_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,delta,	40,ERR,ERR,ERR
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00029710116790699996_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.005,true,true,estimate,delta,	15,ERR,ERR,ERR
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00029560819721399995_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,true,estimate,delta,	15,ERR,ERR,ERR
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00028366443166999997_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.05,true,true,estimate,delta,	15,ERR,ERR,ERR
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00026873472473999997_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,true,estimate,delta,	15,ERR,ERR,ERR
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00028366443166999997_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.05,true,false,estimate,delta,	40,ERR,ERR,ERR
crowds,CrowdSize=10 TotalRuns=3 ,N/A,0.00029710116790699996_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.005,true,false,estimate,delta,	40,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.909901395899999e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,false,estimate,delta,	20,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.95995140295e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.005,true,true,estimate,delta,	10,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.509501339499999e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.05,true,false,estimate,delta,	20,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.509501339499999e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.05,true,true,estimate,delta,	10,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.009001269e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,false,estimate,delta,	20,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.95995140295e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.005,true,false,estimate,delta,	20,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.909901395899999e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.01,true,true,estimate,delta,	10,ERR,ERR,ERR
crowds,CrowdSize=20 TotalRuns=2 ,N/A,9.009001269e-05_probability_max_observe0Greater1,"1/100<=pL<=99/100,1/100<=pK<=99/100",0.1,true,true,estimate,delta,	10,ERR,ERR,ERR
herman5_pla,N/A,N/A,1.8366650598999998_reward_max_stable,1/100<=p<=99/100,0.05,true,false,estimate,delta,	196,ERR,ERR,ERR
herman5_pla,N/A,N/A,1.7399984778_reward_max_stable,1/100<=p<=99/100,0.1,true,true,estimate,delta,	59,ERR,ERR,ERR
herman5_pla,N/A,N/A,1.91399832558_reward_max_stable,1/100<=p<=99/100,0.01,true,true,estimate,delta,	59,ERR,ERR,ERR
herman5_pla,N/A,N/A,1.91399832558_reward_max_stable,1/100<=p<=99/100,0.01,true,false,estimate,delta,	196,ERR,ERR,ERR
herman5_pla,N/A,N/A,1.8366650598999998_reward_max_stable,1/100<=p<=99/100,0.05,true,true,estimate,delta,	59,ERR,ERR,ERR
herman5_pla,N/A,N/A,1.92366498379_reward_max_stable,1/100<=p<=99/100,0.005,true,true,estimate,delta,	59,ERR,ERR,ERR
herman5_pla,N/A,N/A,1.92366498379_reward_max_stable,1/100<=p<=99/100,0.005,true,false,estimate,delta,	196,ERR,ERR,ERR
herman5_pla,N/A,N/A,1.7399984778_reward_max_stable,1/100<=p<=99/100,0.1,true,false,estimate,delta,	196,ERR,ERR,ERR
herman7_pla,N/A,N/A,4.26865866355_reward_max_stable,1/100<=p<=99/100,0.05,true,true,estimate,delta,	440,ERR,ERR,ERR
herman7_pla,N/A,N/A,4.44839165991_reward_max_stable,1/100<=p<=99/100,0.01,true,true,estimate,delta,	440,ERR,ERR,ERR
herman7_pla,N/A,N/A,4.0439924181_reward_max_stable,1/100<=p<=99/100,0.1,true,true,estimate,delta,	440,ERR,ERR,ERR
herman7_pla,N/A,N/A,4.470858284455_reward_max_stable,1/100<=p<=99/100,0.005,true,true,estimate,delta,	440,ERR,ERR,ERR
herman7_pla,N/A,N/A,4.0439924181_reward_max_stable,1/100<=p<=99/100,0.1,true,false,estimate,delta,	1422,ERR,ERR,ERR
herman7_pla,N/A,N/A,4.470858284455_reward_max_stable,1/100<=p<=99/100,0.005,true,false,estimate,delta,	1422,ERR,ERR,ERR
herman7_pla,N/A,N/A,4.26865866355_reward_max_stable,1/100<=p<=99/100,0.05,true,false,estimate,delta,	1422,ERR,ERR,ERR
herman7_pla,N/A,N/A,4.44839165991_reward_max_stable,1/100<=p<=99/100,0.01,true,false,estimate,delta,	1422,ERR,ERR,ERR
herman9_pla,N/A,N/A,7.84182736062_reward_max_stable,1/100<=p<=99/100,0.01,true,true,estimate,delta,	2566,ERR,ERR,ERR
herman9_pla,N/A,N/A,7.524985851099999_reward_max_stable,1/100<=p<=99/100,0.05,true,true,estimate,delta,	2566,ERR,ERR,ERR
herman9_pla,N/A,N/A,7.8814325493099995_reward_max_stable,1/100<=p<=99/100,0.005,true,false,estimate,delta,	8008,ERR,ERR,ERR
herman9_pla,N/A,N/A,7.8814325493099995_reward_max_stable,1/100<=p<=99/100,0.005,true,true,estimate,delta,	2566,ERR,ERR,ERR
herman9_pla,N/A,N/A,7.1289339642_reward_max_stable,1/100<=p<=99/100,0.1,true,true,estimate,delta,	2566,ERR,ERR,ERR
herman9_pla,N/A,N/A,7.524985851099999_reward_max_stable,1/100<=p<=99/100,0.05,true,false,estimate,delta,	8008,ERR,ERR,ERR
herman9_pla,N/A,N/A,7.84182736062_reward_max_stable,1/100<=p<=99/100,0.01,true,false,estimate,delta,	8008,ERR,ERR,ERR
herman9_pla,N/A,N/A,7.1289339642_reward_max_stable,1/100<=p<=99/100,0.1,true,false,estimate,delta,	8008,ERR,ERR,ERR
