Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,#States (after),Time (MC),% Known,# Regions
herman5_pla,N/A,N/A,1.7399984778_reward_max_stable,1/100<=p<=99/100,0.1,true,false,	196,0.012,100.0,14
herman5_pla,N/A,N/A,1.7399984778_reward_max_stable,1/100<=p<=99/100,0.1,true,true,	59,0.081,100.0,1
herman5_pla,N/A,N/A,1.91399832558_reward_max_stable,1/100<=p<=99/100,0.01,true,false,	196,0.035,100.0,52
herman5_pla,N/A,N/A,1.91399832558_reward_max_stable,1/100<=p<=99/100,0.01,true,true,	59,0.075,100.0,1
herman5_pla,N/A,N/A,1.92366498379_reward_max_stable,1/100<=p<=99/100,0.005,true,false,	196,0.044,100.0,74
herman5_pla,N/A,N/A,1.92366498379_reward_max_stable,1/100<=p<=99/100,0.005,true,true,	59,0.071,100.0,1
herman5_pla,N/A,N/A,1.8366650598999998_reward_max_stable,1/100<=p<=99/100,0.05,true,false,	196,0.018,100.0,22
herman5_pla,N/A,N/A,1.8366650598999998_reward_max_stable,1/100<=p<=99/100,0.05,true,true,	59,0.083,100.0,1
herman7_pla,N/A,N/A,4.0439924181_reward_max_stable,1/100<=p<=99/100,0.1,true,false,	1422,0.179,100.0,20
herman7_pla,N/A,N/A,4.0439924181_reward_max_stable,1/100<=p<=99/100,0.1,true,true,	440,0.2,100.0,6
herman7_pla,N/A,N/A,4.26865866355_reward_max_stable,1/100<=p<=99/100,0.05,true,false,	1422,0.279,100.0,32
herman7_pla,N/A,N/A,4.26865866355_reward_max_stable,1/100<=p<=99/100,0.05,true,true,	440,0.206,100.0,8
herman7_pla,N/A,N/A,4.44839165991_reward_max_stable,1/100<=p<=99/100,0.01,true,false,	1422,0.694,100.0,100
herman7_pla,N/A,N/A,4.44839165991_reward_max_stable,1/100<=p<=99/100,0.01,true,true,	440,0.289,100.0,30
herman7_pla,N/A,N/A,4.470858284455_reward_max_stable,1/100<=p<=99/100,0.005,true,false,	1422,0.97,100.0,156
herman7_pla,N/A,N/A,4.470858284455_reward_max_stable,1/100<=p<=99/100,0.005,true,true,	440,0.295,100.0,42
herman9_pla,N/A,N/A,7.1289339642_reward_max_stable,1/100<=p<=99/100,0.1,true,false,	8008,3.473,100.0,34
herman9_pla,N/A,N/A,7.1289339642_reward_max_stable,1/100<=p<=99/100,0.1,true,true,	2566,0.605,100.0,12
