Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,#States (after),Time (MC),% Known,# Regions
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.54,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.495,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.519,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.464,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.548,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.616,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,10.503,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.004,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.735,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.638,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,false,	45,5.567,100.0,154
4x4grid-avoid,N/A,1,0.000694627764095_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.05,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,133.439,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.547,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,134.101,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.462,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,132.378,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.471,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,135.353,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.466,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,169.616,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.461,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,146.731,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.484,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,136.523,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.778,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,135.599,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.667,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,136.372,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.481,100.0,43
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,false,	45,136.198,100.0,994
4x4grid-avoid,N/A,1,0.0007275311844995_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.005,true,true,	47,0.467,100.0,43
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.543,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.004,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.536,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.613,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.524,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.746,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.556,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,1.02,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.611,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.552,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,false,	45,0.552,100.0,58
4x4grid-avoid,N/A,1,0.0006580684080900001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.1,true,true,	47,0.003,100.0,1
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,	45,88.757,100.0,622
