Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,#States (after),Time (MC),% Known,# Regions
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.497,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.576,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.497,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.484,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.568,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.497,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.483,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.582,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.499,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.743,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.642,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.524,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.488,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.479,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.566,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.491,100.0,376
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.561,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.714,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.465,100.0,622
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,minmaxdelta,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.0007238752488990001_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.494,100.0,376
4x4grid,N/A,1,5.1021467541_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,minmaxdelta,	47,0.027,100.0,97
4x4grid,N/A,1,5.1021467541_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.009,100.0,52
4x4grid,N/A,1,5.1021467541_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.011,100.0,52
4x4grid,N/A,1,5.1021467541_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,minmaxdelta,	47,0.025,100.0,97
