Model,Const,Mem,Prop,Param Region,Epsilon,RobustPLA,BigStep,SplitStrat,Estimate,#States (after),Time (MC),% Known,# Regions
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,16.328,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.519,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,14.355,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.47,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.601,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.755,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,16.287,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,16.169,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,16.431,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.378,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,16.703,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,16.655,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.537,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.452,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,15.921,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,TO,TO,TO
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,true,false,estimate,derivative,	45,ERR,ERR,ERR
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.385,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.469,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,roundrobin,delta,	45,14.29,100.0,622
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.404,100.0,376
4x4grid-avoid,N/A,1,0.000724081682016_probability_max_notbad U goal,"1/100<=p1_0<=99/100,1/100<=p4_0<=99/100,1/100<=p5_0<=99/100",0.01,false,false,estimate,delta,	45,1.408,100.0,376
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.012,100.0,52
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.015,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.012,100.0,52
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.016,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.016,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.012,100.0,52
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.011,100.0,52
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.012,100.0,52
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.011,100.0,52
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.016,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.016,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.011,100.0,52
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.016,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.022,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.017,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.011,100.0,52
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,roundrobin,delta,	47,0.015,100.0,76
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,true,false,estimate,derivative,	47,ERR,ERR,ERR
4x4grid,N/A,1,5.10214741245_reward_max_goal,"1/100<=p1_0<=99/100,1/100<=p3_0<=99/100,1/100<=p4_0<=99/100",0.01,false,false,estimate,delta,	47,0.012,100.0,52
